,Unnamed: 0.1,Unnamed: 0,Player,Tm,Pos,Rk,Age,G,GS,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Win,Loss,Att_R,Yds_R,TD_R,1D_R,Lng_R,Y/A_R,Y/G_R,Fmb_R,Year,Rookie,Vet,Con_Len,Con_Sal,Cap,%Cap,New_Con_Len,New_Perc_Cap,Con_Yrs_Lft
199,199,199,Jeff Driskel,DET,QB,0.631751595,-0.476268174,-1.263000327,-1.01427919,-0.997695752,-0.979536737,-0.543123503,-0.978700676,-0.907282506,0.015666847,-0.517329138,0.690119116,-0.995015395,-0.589210185,-0.212809649,-0.383500796,0.074538324,0.363683054,-0.47734633,0.152407704,-0.767143671,-1.060957152,0.433951088,-0.156741829,-0.343581803,-0.853679974,-0.90506847,-1.075518626,-0.492569085,-0.158365565,0.20868732,-0.094661484,0.155156924,0.860211315,1.513781493,3.016001508,-0.808496819,2019,0,1,1,720000,188200000,0.003825717,2,0.012613522,0
200,200,200,Matt Moore,KAN,QB,0.687408227,1.208735779,-0.707799669,-1.183821459,-1.019820765,-1.046266319,0.455522938,-0.99503642,-0.907282506,0.313336932,-1.199127078,-1.524396447,-0.943184572,-0.092390946,0.321222112,0.887403004,0.186345809,-1.264106483,0.934375933,0.549658111,-0.973080198,-0.866175563,0.09277575,0.160260292,0.688924703,-0.01471862,-0.23508272,-0.83510858,-1.161055701,-0.715088954,-0.616660899,-0.623188102,-0.718415674,-0.992977049,-1.124935459,-0.762655495,-0.586491545,2019,0,1,1,1030000,188200000,0.005472901,0,0.0,0
201,201,201,Matt Schaub,ATL,QB,0.743064859,1.770403763,-0.707799669,-1.353363729,-1.086195803,-1.160659887,2.142891062,-1.044671951,-0.99946629,0.362948613,-1.028677593,-0.650245567,-1.0079731,-1.185393271,1.465575887,1.29409222,0.40996078,-1.444056212,1.38105368,1.736182351,-1.384953251,-1.337752042,-1.174446936,1.538249103,1.425063601,-0.853679974,-0.90506847,-1.075518626,-1.161055701,-0.780585823,-0.627520744,-0.623188102,-0.718415674,-1.363614722,-1.422255679,-0.785102962,-0.808496819,2019,0,1,2,3780000,188200000,0.010042508,0,0.0,1
202,202,202,Cam Newton,CAR,QB,0.798721491,0.272622472,-1.448067213,-1.183821459,-1.086195803,-1.055799116,-1.025228681,-1.049698334,-1.276017642,-1.869577029,-1.028677593,-0.883352468,-1.020930806,-0.738255956,-0.289099901,-0.23099234,0.298153295,1.156286061,-0.714471553,-1.27978455,-1.110371216,-1.09171214,-0.345878257,-0.117925243,-0.133256403,-0.853679974,-0.90506847,-1.075518626,-0.826812393,-0.715088954,-0.622090822,-0.623188102,-0.718415674,-0.992977049,-1.199265514,-0.822515408,-0.586491545,2019,0,1,5,103800000,188200000,0.110308183,1,0.008829465,0
203,203,203,Josh Rosen,MIA,QB,0.854378123,-1.22515882,-0.707799669,-1.01427919,-1.027195769,-0.960471143,-1.541769944,-1.052839823,-1.183833858,-1.4230719,-0.346879654,1.156332918,-1.059803923,-0.936983652,-1.204582921,-1.552732292,-0.596306589,-1.474276778,-1.76223417,-1.426139963,-0.423916126,-0.57912901,1.2381501,-1.269483968,-1.538612481,-0.853679974,-0.90506847,-1.075518626,-0.492569085,-0.780585823,-0.540641984,-0.623188102,-0.718415674,-0.714998794,0.547490778,-0.583075756,-0.808496819,2019,1,0,4,17597756,188200000,0.023376403,0,0.0,2
204,204,204,Brandon Allen,DEN,QB,0.910034755,-0.289045512,-1.263000327,-1.01427919,-1.16732085,-1.079631109,-2.712596805,-1.085511312,-0.99946629,-0.083556515,-0.858228108,-0.125755039,-1.137550156,0.801883683,-0.517970656,-0.281828492,1.304420664,-0.41380967,-0.863364136,-0.359836241,-0.904434689,-0.927685538,0.482690422,-0.551377123,-0.377042662,-0.853679974,-0.90506847,-0.83510858,-0.826812393,-0.551346781,-0.399463999,-0.623188102,-0.368986635,-0.251701703,0.398830668,0.225033068,-1.030502093,2019,0,1,1,645000,188200000,0.003427205,1,0.004162462,0
205,205,205,Ryan Finley,CIN,QB,0.965691387,-0.663490835,-1.263000327,-1.01427919,-1.152570841,-1.065331913,-2.592070511,-1.111271524,-1.091650074,-0.728508367,-0.858228108,-0.184031764,-1.137550156,-0.589210185,-1.052002418,-0.73935386,0.40996078,-0.602001372,-1.205265621,-1.149110075,-0.767143671,-0.57912901,0.848235428,-1.204789658,-0.950657387,-0.853679974,-0.90506847,-1.075518626,-0.492569085,-0.551346781,-0.193126945,-0.623188102,-0.368986635,0.952870734,1.811101713,1.175309186,-0.142480997,2019,1,0,4,3309656,188200000,0.004396461,0,0.004174642,3
206,206,206,Chase Daniel,CHI,QB,1.021348019,0.834290456,-1.263000327,-1.353363729,-1.123070824,-1.174959083,1.402515253,-1.135775141,-0.99946629,0.462171975,-0.858228108,0.282182038,-1.111634745,-1.086029423,0.016061106,-0.027647732,-0.652210332,-0.780577439,0.421523705,0.659424671,-1.041725707,-1.040453827,0.531429756,-0.195558415,-0.16193714,-0.853679974,-0.90506847,-1.075518626,-1.161055701,-0.682340519,-0.578651442,-0.623188102,-0.543701154,-0.900317631,-0.678955129,-0.598040734,-1.030502093,2019,0,1,2,10000000,188200000,0.026567481,0,0.0,0
207,207,207,Brian Hoyer,IND,QB,1.132661283,1.021513118,-1.077933441,-1.353363729,-1.196820867,-1.170192684,-1.438461691,-1.175357906,-0.907282506,1.206347189,-0.517329138,2.088760523,-1.111634745,-1.781576357,-0.823131663,-1.095206924,-0.149076647,-1.494881708,-1.006742178,-1.546360481,-1.179016725,-1.050705489,-0.15092092,-0.71958233,-1.031919473,-0.853679974,-0.90506847,-1.075518626,-1.161055701,-0.61684365,-0.600371132,-0.623188102,-0.718415674,-0.714998794,-0.939110322,-0.710278071,-0.586491545,2019,0,1,3,12000000,188200000,0.021253985,1,0.005297679,2
208,208,208,Ben Roethlisberger,PIT,QB,1.243974548,1.583181102,-1.448067213,-1.183821459,-1.196820867,-1.18449188,-0.973574555,-1.188552161,-1.276017642,-1.869577029,-1.028677593,-0.591968841,-1.21529639,-0.688574032,-0.823131663,-0.73935386,-0.484499104,-0.361610512,-0.990198558,-0.950484871,-1.384953251,-1.460771993,-1.125707602,-0.240844433,-0.334021557,-0.853679974,-0.90506847,-1.075518626,-0.826812393,-0.846082693,-0.573221519,-0.623188102,-0.718415674,-0.622339376,1.550946521,-0.485803398,-0.808496819,2019,0,1,2,68000000,188200000,0.180658874,0,0.171543895,1
209,209,209,Will Grier,CAR,QB,1.29963118,-0.850713497,-1.448067213,-1.183821459,-1.248445897,-1.232155867,-1.438461691,-1.265832797,-1.276017642,-1.869577029,-0.517329138,2.962911403,-1.241211801,-1.533166738,-1.814904934,-2.772799939,-1.546670216,-1.206412676,-2.798967706,-2.30949942,-1.110371216,-1.081460477,0.628908425,-1.670588692,-2.532878005,-0.853679974,-0.90506847,-1.075518626,-0.826812393,-0.649592085,-0.491772682,-0.623188102,-0.543701154,-0.251701703,0.101510448,0.075383286,-0.808496819,2019,1,0,4,3852996,188200000,0.00511822,0,0.0,3
210,210,210,Robert Griffin III,BAL,QB,1.355287812,0.08539981,-0.522732783,-1.353363729,-1.285320918,-1.298885448,-0.284852872,-1.267717691,-1.183833858,-0.579673325,-0.858228108,1.564269995,-1.267127213,-0.986665575,-0.670551159,-1.146043076,-0.596306589,-2.331441901,-1.100489359,0.413756656,-1.179016725,-1.337752042,0.945714096,-0.622540864,-1.055820087,-0.853679974,-0.90506847,-0.83510858,-1.495299009,-0.223862434,-0.231136402,-0.623188102,-0.281629375,0.211595388,0.250170558,0.000558395,-1.030502093,2019,0,1,2,4000000,188200000,0.010626993,0,0.010090817,1
211,211,211,A.J. McCarron,HOU,QB,1.410944444,0.08539981,-1.448067213,-1.353363729,-1.300070927,-1.303651847,-0.921920429,-1.267717691,-1.276017642,-1.869577029,-1.028677593,0.049075137,-1.254169507,-1.880940205,-0.517970656,-0.73935386,-0.093172905,-1.227017607,-1.12806206,-1.039343515,-1.179016725,-1.09171214,1.018823097,-0.920134692,-1.00801886,-0.853679974,-0.90506847,-1.075518626,-1.161055701,-0.715088954,-0.399463999,-0.094661484,-0.456343895,0.396914224,1.848266741,0.711394861,-1.030502093,2019,0,1,1,3000000,188200000,0.015940489,0,0.0,0
212,212,212,Sean Mannion,MIN,QB,1.466601076,-0.289045512,-1.263000327,-1.353363729,-1.366445965,-1.379914226,-0.870266302,-1.329919179,-1.276017642,-1.869577029,-0.858228108,4.011892459,-1.318958035,-1.185393271,-0.594260908,-2.366110723,-0.20498039,-2.195449357,-2.694191444,-1.075932368,-1.522244269,-1.532533631,-1.881167279,0.160260292,-1.74893788,-0.853679974,-0.90506847,-1.075518626,-1.161055701,-0.682340519,-0.638380589,-0.623188102,-0.718415674,-1.270955304,-1.347925624,-0.874892832,-0.808496819,2019,0,1,1,895000,188200000,0.004755579,1,0.005424658,0
213,213,213,Colt McCoy,WAS,QB,1.522257708,0.834290456,-1.633134099,-1.353363729,-1.322195939,-1.351315834,0.782665738,-1.33243237,-1.276017642,-1.869577029,-1.028677593,0.63184239,-1.331915741,-1.831258281,-1.738614683,-1.7560769,-2.273418871,-1.096519712,-1.265925562,-1.677034957,-1.110371216,-1.081460477,2.55411212,-2.194612607,-2.088326593,-0.853679974,-0.90506847,-1.075518626,-1.161055701,-0.813334258,-0.535212062,-0.623188102,-0.631058414,-0.43702054,1.550946521,0.299857959,-0.586491545,2019,0,1,2,6500000,188200000,0.017268863,1,0.01135217,0
214,214,214,Deshaun Watson,HOU,QB,-1.614632911,-0.701952567,1.159372681,1.193740189,1.308964206,1.154505972,1.277294598,1.641451088,1.393843913,1.013137829,0.079318287,-0.601060754,1.372309027,1.145298247,2.036433693,1.482138946,1.314276799,1.310707352,1.446282222,0.804240117,2.249088687,1.942391182,0.480009708,1.310523253,1.229992094,-0.853014525,-0.880630572,-0.099055226,2.256513576,1.968142998,1.773775014,0.608775023,1.782246834,-0.013031575,0.297245796,0.957386042,1.430800066,2020,0,1,4,156000000,198200000,0.196770938,5,0.220941402,3
215,215,215,Patrick Mahomes,KAN,QB,-1.558854683,-0.701952567,0.970560559,1.02573231,1.366965146,1.369929005,0.539014335,1.588859289,1.778771738,1.214528784,-0.158636575,-0.729377094,1.586545768,1.028514704,1.223998204,1.186230295,1.010674863,1.503928258,1.212778065,1.613211058,0.21539451,0.231853678,-0.870773914,1.222206606,1.282634077,1.61928181,1.100788215,2.253506398,-1.026163946,1.102223516,1.040485639,0.199426301,1.05144235,0.529081963,0.325975872,0.49591511,0.53319359,2020,0,1,10,450000000,198200000,0.227043391,0,0.246575342,9
216,216,216,Tom Brady,TAM,QB,-1.503076455,2.663483571,1.159372681,1.193740189,1.446716439,1.477640521,0.425432756,1.521060222,1.932742868,1.264876522,1.2690926,-0.301655959,1.523534962,-0.431279572,0.716226023,0.742367318,0.55527196,1.15454251,0.879200698,0.933450753,0.140072503,0.184989636,-0.956994145,0.893026378,0.899783295,1.61928181,1.100788215,1.547737911,0.167536971,0.112601251,-0.587848118,0.608775023,-0.247765623,-0.826201883,-1.053067818,-0.774710334,0.233991432,2020,0,1,2,50000000,198200000,0.126135217,1,0.136986301,1
217,217,217,Matt Ryan,ATL,QB,-1.447298228,1.167734177,1.159372681,1.193740189,1.490217145,1.555976169,0.292920914,1.488111143,0.854944958,0.056530794,1.031137737,-0.387200186,1.636954412,0.327813452,0.411562715,0.446458667,0.327570509,1.110869292,0.38439427,0.58514382,1.646512635,1.520614811,-0.152271987,0.379184071,0.416434184,-0.853014525,-0.880630572,-0.099055226,2.256513576,0.081675556,-0.124150426,0.199426301,-0.085364626,-0.013031575,-0.191165512,-0.433348275,0.832395749,2020,0,1,5,150000000,198200000,0.15136226,0,0.164383562,2
218,218,218,Josh Allen,BUF,QB,-1.39152,-0.888921241,1.159372681,1.193740189,1.410465852,1.291593357,1.087991967,1.464666606,1.701786173,1.214528784,0.793182875,-0.429972299,1.460524156,-0.139320717,1.020889331,0.98895786,0.479371477,1.080430382,1.157181837,1.528943251,0.516682536,0.372445801,-0.669593374,1.061630885,1.038566704,0.795183031,1.100788215,2.018250236,-0.429313488,2.339251347,1.64976284,2.655518635,2.350650322,0.529081963,0.06740518,0.862563248,1.730002225,2020,1,0,4,21443037,198200000,0.027047221,6,0.235647489,1
219,219,219,Justin Herbert,LAC,QB,-1.335741772,-1.26285859,0.970560559,1.02573231,1.410465852,1.404200851,0.595805125,1.332870289,1.239872783,0.560008181,0.793182875,-0.429972299,1.309298221,0.853339391,0.411562715,0.545094884,0.023968574,1.147925356,0.662375409,0.742443725,0.968614576,1.063690409,-0.439672758,0.451443145,0.569574496,-0.028915747,1.100788215,0.371457099,1.361237888,0.885743646,0.64148995,1.427472468,0.889041353,1.00343131,0.124865334,0.186160648,1.430800066,2020,1,0,4,26578755,198200000,0.03352517,0,0.036409253,3
220,220,220,Aaron Rodgers,GNB,QB,-1.279963544,1.541671525,1.159372681,1.193740189,1.23646303,1.066378368,1.371945914,1.309425752,2.548627387,2.523569989,-0.396591437,-0.729377094,1.309298221,1.203690018,1.32555264,1.531457054,0.55527196,0.87794546,1.952207895,1.708714572,0.064750497,0.641914038,-0.842033837,1.230235392,1.550629624,-0.028915747,0.440315286,2.018250236,-0.429313488,0.360006817,0.183184091,0.608775023,0.483038862,-0.14855996,0.009945027,-0.212095088,0.233991432,2020,0,1,4,134000000,198200000,0.169021191,0,0.183561644,1
221,221,221,Kirk Cousins,MIN,QB,-1.224185316,0.606828154,1.159372681,1.193740189,1.069710327,1.017418588,0.785107756,1.287882124,1.547815043,1.365572,1.507047462,-0.087795391,1.258889577,0.79494762,1.427107076,0.98895786,1.010674863,0.850153412,1.034870136,0.36042967,1.495868621,1.508898801,0.106388706,0.973314239,0.851926948,-0.028915747,1.100788215,0.606713261,1.361237888,0.174452643,0.220926927,-0.209922422,0.56423936,-0.013031575,0.297245796,-0.18048749,1.730002225,2020,0,1,2,66000000,198200000,0.166498486,0,0.180821918,1
222,222,222,Russell Wilson,SEA,QB,-1.168407088,0.606828154,1.159372681,1.193740189,1.323464441,1.223049664,1.012270914,1.254299408,1.932742868,1.566962954,1.507047462,-0.173339618,1.271491738,0.269421681,0.614671587,0.693049209,0.099869058,0.806480193,1.040429759,0.995247145,2.098444674,2.036119264,0.336309323,0.363126499,0.560003227,1.61928181,1.100788215,1.782994073,-0.130888258,1.751663127,2.145811534,0.199426301,1.295043845,1.477780656,0.670736795,1.229211386,1.131597907,2020,0,1,4,140000000,198200000,0.176589304,0,0.191780822,2
223,223,223,Philip Rivers,IND,QB,-1.112628861,1.915608874,1.159372681,1.193740189,1.214712678,1.149609994,0.860828809,1.227053055,0.700973828,0.157226272,1.031137737,-0.301655959,1.107663642,-0.139320717,0.817780459,0.594412992,0.327570509,0.77074756,0.590100313,0.31548684,-0.01057151,-0.107910621,-0.928254068,0.965285452,0.732286078,0.795183031,1.100788215,1.547737911,0.167536971,-0.258507098,-0.663333789,-0.619271144,-0.734968613,-0.893966076,-1.22544828,-0.831604011,-0.364412885,2020,0,1,1,25000000,198200000,0.126135217,0,0.0,0
224,224,224,Derek Carr,LVR,QB,-1.056850633,0.045922131,1.159372681,1.193740189,1.062460209,1.022314566,0.728316967,1.185233069,0.931930523,0.560008181,0.555228012,-0.429972299,1.006846353,1.612432415,1.020889331,0.841003535,0.707072928,0.715163464,0.834723716,0.837947239,0.516682536,0.267001708,-0.525892989,1.021486955,0.899783295,1.61928181,2.421734073,0.841969424,1.062812659,0.390932513,0.134657589,0.608775023,0.56423936,0.122496809,-0.076245204,-0.243702686,2.328406542,2020,0,1,5,125000000,198200000,0.126135217,0,0.136986301,1
225,225,225,Matthew Stafford,DET,QB,-1.001072405,0.606828154,1.159372681,1.193740189,0.997209151,1.076170324,0.141478809,1.173193983,0.854944958,0.408964965,0.793182875,-0.344428072,1.170674448,0.911731162,0.817780459,0.693049209,0.858873896,0.700605724,0.551182954,0.669411627,1.420546615,1.48546678,0.020168475,0.612018866,0.59350267,1.61928181,1.761261144,0.136200936,1.958088346,0.081675556,-0.016313753,-0.619271144,0.239437367,0.054732617,0.009945027,-0.357490039,-0.364412885,2020,0,1,5,135000000,198200000,0.136226034,0,0.147945205,1
226,226,226,Kyler Murray,ARI,QB,-0.945294177,-1.075889916,1.159372681,1.193740189,1.258213383,1.223049664,0.709386704,1.101593099,0.854944958,0.308269488,1.2690926,-0.216111732,1.170674448,1.32047356,0.208453843,0.298504341,-0.203732878,0.606642133,0.439990498,0.703118749,0.592004543,0.571617976,-0.583373143,0.387212857,0.38293474,1.61928181,1.761261144,0.841969424,1.062812659,3.297947916,3.795712627,3.883564803,3.487457298,2.155422579,0.670736795,2.436621633,1.730002225,2020,1,0,4,35658014,198200000,0.044977313,0,0.048846595,2
227,227,227,Jared Goff,LAR,QB,-0.889515949,-0.514983893,0.970560559,1.02573231,1.221962795,1.193673796,0.671526177,1.089554013,0.393031568,-0.245555638,1.507047462,-0.130567505,1.032050675,-0.080928946,0.310008279,0.150550016,-0.127832394,0.809127055,0.200926718,0.079536982,0.290716517,0.395877822,-0.755813605,0.467500717,0.296793314,-0.853014525,-0.220157643,1.077225586,0.4659622,0.762040863,-0.08640759,1.018123746,0.239437367,-0.419616729,-0.564656511,-0.382776118,1.131597907,2020,0,1,4,134000000,198200000,0.169021191,0,0.183561644,2
228,228,228,Ryan Tannehill,TEN,QB,-0.833737721,0.606828154,1.159372681,1.193740189,0.82320633,0.846059358,0.38757223,1.005280406,1.393843913,1.415919738,0.079318287,-0.515516527,1.132867965,1.028514704,1.020889331,1.087594078,0.934774379,0.480916201,1.118264478,1.304229101,0.366038523,0.536469945,-0.525892989,0.973314239,1.076851782,3.267479366,3.082207001,1.547737911,0.167536971,0.514635296,0.814028627,2.246169913,1.05144235,1.952130002,0.670736795,0.249375845,0.832395749,2020,0,1,4,118000000,198200000,0.148839556,0,0.161643836,3
229,229,229,Ben Roethlisberger,PIT,QB,-0.777959493,1.7286402,0.970560559,1.02573231,1.432216204,1.467848565,0.406502493,0.995142228,1.393843913,0.660703658,0.793182875,-0.472744413,1.019448514,1.554040644,-0.603981646,0.051913798,-1.038638199,0.676783969,0.428871252,0.175040496,-0.462503549,-0.107910621,-1.30187507,-0.062399162,0.296793314,2.443380588,1.761261144,1.782994073,-0.429313488,-0.042027228,-0.56088895,-0.619271144,-0.491367118,-0.351852537,-0.995607665,-0.755745775,0.53319359,2020,0,1,2,68000000,198200000,0.171543895,1,0.076712329,0
230,230,230,Teddy Bridgewater,CAR,QB,-0.722181266,-0.141046544,0.970560559,1.02573231,1.004459269,0.899915116,1.069061704,0.950787699,0.008103744,-0.54764207,1.031137737,-0.216111732,0.780007451,1.028514704,0.716226023,0.34782245,0.099869058,0.615906149,0.317678797,0.416608208,0.893292569,0.911382275,-0.209752141,0.595961294,0.344649662,-0.853014525,-0.880630572,-0.099055226,1.958088346,0.823892254,0.884122464,1.427472468,0.726640357,0.122496809,0.412166103,0.375806237,0.832395749,2020,0,1,3,63000000,198200000,0.105953582,1,0.024312329,2
231,231,231,Baker Mayfield,CLE,QB,-0.666403038,-0.701952567,1.159372681,1.193740189,0.750705154,0.870539248,-0.123544875,0.843069555,0.854944958,0.61035592,0.31727315,-0.472744413,0.956437708,1.028514704,0.411562715,0.594412992,0.631172444,0.269167263,0.528944463,0.905361484,0.516682536,0.407593832,-0.439672758,0.507644648,0.627002113,0.795183031,0.440315286,1.547737911,0.167536971,0.85481795,0.26945343,-0.209922422,0.726640357,0.800138733,-0.219895588,-0.148879892,1.430800066,2020,1,0,4,32682980,198200000,0.041224748,0,0.044771205,1
232,232,232,Daniel Jones,NYG,QB,-0.61062481,-1.075889916,0.781748437,0.857724432,0.569452216,0.684492083,-0.180335665,0.45021515,-0.299838516,-0.799380763,0.793182875,-0.216111732,0.565770711,-0.256104259,-0.299318338,-0.194676744,-0.279633361,0.103738405,-0.332797069,0.259308302,1.947800661,1.86037911,0.709930325,-0.495953608,-0.34926738,-0.853014525,-0.880630572,0.136200936,1.361237888,1.195000603,1.660546507,-0.209922422,0.645439858,4.323876734,0.756927026,1.109102513,2.029204383,2020,1,0,4,25664056,198200000,0.032371413,0,0.035156241,2
233,233,233,Drew Brees,NOR,QB,-0.554846582,2.289546223,0.404124192,0.521708675,0.533201628,0.400525359,1.334085388,0.449581514,0.700973828,1.063485568,-0.158636575,-0.515516527,0.464953421,-0.31449603,0.614671587,0.791685426,-0.127832394,0.566939207,1.112704855,1.06266139,-0.462503549,-0.44767492,-0.985734222,0.860911234,0.933282739,-0.028915747,1.100788215,1.077225586,-0.429313488,-0.258507098,-0.630982787,0.199426301,-0.41016662,-0.893966076,-1.139258049,-0.812639452,0.832395749,2020,0,1,2,50000000,198200000,0.126135217,0,0.0,1
234,234,234,Drew Lock,DEN,QB,-0.499068354,-0.888921241,0.592936314,0.689716553,0.380949159,0.660012193,-1.164709349,0.443878789,0.085089309,-0.245555638,1.982957187,0.297153631,0.414544776,2.021174813,-0.299318338,-0.34263107,0.479371477,0.307546758,-0.610778208,-0.459776979,-0.01057151,-0.04933057,-0.727073528,0.058032629,-0.162627624,-0.028915747,-0.220157643,-0.099055226,1.361237888,0.545560992,0.242494261,0.608775023,0.320637865,-0.013031575,-0.076245204,-0.022449499,1.430800066,2020,1,0,4,7010817,198200000,0.008843109,0,0.009603859,2
235,235,235,Lamar Jackson,BAL,QB,-0.443290126,-1.075889916,0.970560559,1.02573231,0.293947749,0.331981667,0.179339335,0.332358829,0.854944958,1.415919738,0.555228012,-0.130567505,0.326329648,-0.606454886,0.411562715,0.545094884,0.403470993,-0.245647343,0.717971637,1.006482852,0.742648556,0.384161812,0.16386886,0.322982569,0.502575609,-0.028915747,-0.220157643,1.547737911,-0.130888258,4.102016006,4.798593683,2.246169913,3.812259292,2.290950964,0.699466872,3.435421733,2.029204383,2020,1,0,4,9471648,198200000,0.011947084,0,0.01297486,1
236,236,236,Joe Burrow,CIN,QB,-0.387511899,-0.888921241,0.026499947,0.185692918,0.453450335,0.469069051,0.349711704,0.288637935,-0.145867386,-0.446946592,-0.396591437,-0.643832867,0.477555582,0.561380536,-0.197763902,0.101231907,-0.507334813,0.879268891,0.189807473,-0.049673654,0.968614576,1.215998543,0.192608937,-0.295233957,0.033583402,-0.853014525,-0.880630572,-0.569567551,0.764387429,0.329081122,0.145441256,0.608775023,0.401838363,0.461317771,-0.01878505,0.097659374,1.730002225,2020,1,0,4,36190137,198200000,0.045648508,0,0.04957553,3
237,237,237,Cam Newton,NWE,QB,-0.331733671,0.419859479,0.970560559,1.02573231,0.293947749,0.292813843,0.444363019,0.268995215,-0.530795211,-0.950423979,0.793182875,-0.002251164,0.263318842,-0.431279572,0.310008279,-0.046722419,0.099869058,-0.33431721,-0.1938065,-0.560898346,0.893292569,0.794222172,0.336309323,0.130291703,-0.100414372,-0.028915747,1.100788215,0.606713261,1.062812659,3.421650699,2.571766392,4.292913525,3.731058793,2.223186771,0.124865334,1.697003838,0.832395749,2020,0,1,1,1750000,198200000,0.008829465,1,0.032876712,0
238,238,238,Carson Wentz,PHI,QB,-0.275955443,-0.141046544,0.404124192,0.521708675,0.359198806,0.630636325,-1.145779086,0.245550678,0.085089309,-0.195207899,1.982957187,0.297153631,0.225512358,0.094246367,-0.908644955,-0.638539721,-0.355533845,0.210936305,-0.755328401,-0.420452002,2.324410694,2.329019522,1.054811249,-1.04191106,-0.799117048,1.61928181,0.440315286,-0.334311389,1.062812659,0.792966558,0.867946963,1.427472468,1.295043845,1.61330904,0.412166103,0.6539531,2.029204383,2020,0,1,4,128000000,198200000,0.161453078,0,0.175342466,2
239,239,239,Nick Mullens,SFO,QB,-0.220177215,-0.701952567,0.026499947,-0.150322839,0.069194104,0.087182766,0.236130125,0.129595265,-0.222852951,-0.195207899,1.2690926,0.425469972,0.099490746,-0.489671343,0.614671587,0.051913798,0.479371477,0.547087744,-0.127091026,-0.735051813,-0.01057151,0.138125595,-0.32471245,0.52370222,0.067082845,-0.028915747,-0.220157643,-0.569567551,0.4659622,-0.53683836,-0.577064451,-0.619271144,-0.653768114,-0.622909306,-0.85195728,-0.749424256,0.832395749,2020,0,1,1,750000,198200000,0.003784057,0,0.0,0
240,240,240,Sam Darnold,NYJ,QB,-0.108620759,-1.075889916,0.404124192,0.521708675,0.11269481,0.273229931,-0.729313296,-0.015507411,-0.453809646,-0.799380763,1.031137737,0.126065177,-0.039133027,0.678164078,-0.807090519,-0.638539721,-0.507334813,-0.243000481,-0.760888024,-0.92605884,1.194580595,1.251146574,0.623710093,-0.849220195,-0.712975622,-0.853014525,-0.880630572,-0.569567551,1.659663117,0.329081122,0.549828779,0.199426301,0.320637865,2.019894194,0.584546564,0.344198639,0.233991432,2020,1,0,4,30247715,198200000,0.038153021,0,0.041435226,1
241,241,241,Andy Dalton,DAL,QB,-0.052842532,0.793796828,0.215312069,0.01768504,0.105444692,0.121454612,0.273990651,-0.039585584,-0.068881821,0.056530794,0.31727315,-0.130567505,0.049082102,0.678164078,-0.400872774,-0.096040527,-0.65913578,-0.066984176,0.050816903,-0.184502144,0.366038523,0.665346059,0.020168475,-0.359464246,-0.148270719,0.795183031,1.100788215,-0.099055226,0.167536971,0.05074986,-0.005530086,-0.619271144,0.158236868,-0.216324152,0.06740518,-0.142558372,-0.364412885,2020,0,1,1,3000000,198200000,0.015136226,1,0.054794521,0
242,242,242,Ryan Fitzpatrick,MIA,QB,0.002935696,1.7286402,-0.162312175,-0.318330717,-0.133809187,-0.201679936,0.955480125,-0.089642839,-0.145867386,0.408964965,0.31727315,0.126065177,-0.07693951,0.736555849,0.919334895,0.495776775,0.403470993,0.396216626,0.512265594,1.208725587,-0.387181542,-0.728859167,-0.468412835,0.965285452,0.574360131,-0.028915747,-0.220157643,-0.099055226,-0.429313488,0.112601251,0.193967759,0.199426301,0.239437367,0.054732617,0.325975872,0.262018884,-0.364412885,2020,0,1,2,11000000,198200000,0.027749748,1,0.054794521,0
243,243,243,Mitchell Trubisky,CHI,QB,0.058713924,-0.514983893,0.026499947,0.01768504,-0.017807306,-0.054800596,0.671526177,-0.11245374,0.085089309,0.660703658,0.31727315,-0.002251164,0.149899391,-0.256104259,0.00534497,0.150550016,-0.431434329,0.041537155,0.395513516,0.248072595,-0.085893516,-0.025898549,-0.267232295,0.098176559,0.167581175,-0.028915747,-0.220157643,0.371457099,-0.429313488,0.205378339,0.431208439,-0.209922422,0.239437367,1.952130002,0.584546564,0.432699914,0.832395749,2020,1,0,4,29032424,198200000,0.036620111,2,0.034305956,0
244,244,244,Dak Prescott,DAL,QB,0.114492152,-0.328015218,-0.917560665,-0.654346474,-0.365812949,-0.421998947,0.860828809,-0.238547331,-0.453809646,0.006183056,-0.6345463,-0.387200186,-0.240767606,0.035854596,1.528661512,0.939639752,1.086575347,2.234462094,0.734650506,1.33231837,-0.688469569,-0.717143157,-0.669593374,1.374753541,0.990710356,-0.028915747,-0.220157643,-0.569567551,-0.429313488,-0.258507098,-0.118758592,0.608775023,-0.085364626,-0.284088345,0.383436026,0.375806237,-0.065210727,2020,0,1,1,31409000,198200000,0.158471241,4,0.219178082,0
