,Unnamed: 0.1,Unnamed: 0,Player,Tm,Pos,Rush_Rk,Age,G,GS,Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Lng,Y/A,Y/G,Rush_Fmb,Rec_Rk,Tgt,Rec,Ctch%,Rec_Yds,Y/R,Rec_TD,Rec_1D,Rec_Lng,Y/Tgt,R/G,Rec_Fmb,Year,Rookie,Vet,Con_Len,Con_Sal,Cap,%Cap,New_Con_Len,New_Perc_Cap,Con_Yrs_Lft
139,139,139,Rod Smith,DAL,RB,0.2689951752226291,-0.1786926430622088,0.5113355702139412,-1.100833528568136,-0.7418716444800739,-0.6725068132831993,0.2978354610376708,-0.3881428013444213,0.3595811049311248,0.5168976602400026,-0.8741133374203519,-0.9088383838774082,-0.0637319001709955,-0.3257776109176438,-0.2252807660605588,0.6175006918213577,0.0333051117739111,0.5815193319174315,0.0352398972335615,0.0230124043615805,2.6003087686812267,0.6626296061874689,-0.3638695055542369,-0.899230975845905,2017,0.0,1.0,2.0,1320000.0,167000000.0,0.0039520958083832,0,0.0037246049661399,1
140,140,140,Wendell Smallwood,PHI,RB,0.3490532630865069,-0.8851519295872179,-1.2996445742937672,-0.7001018372264162,-0.8339959538749698,-0.8291920018222434,-0.7014808884966194,-0.694571328721596,-0.464140149627409,-0.0435143438467346,-0.6132530542122608,-0.9088383838774082,0.3107424946225558,-0.5135582713661516,-0.5225822373834446,-0.1032256800500005,-0.5216062808739926,-0.1491559325372632,-0.7224178932880113,-0.3262346735965249,-0.3225790056997349,-0.199532682780707,-0.1465585508482343,-0.899230975845905,2017,1.0,0.0,4.0,2584578.0,167000000.0,0.0038691287425149,0,0.0036464136568848,2
141,141,141,Damien Williams,MIA,RB,0.3810764982320579,-0.1786926430622088,-0.5235102266476064,-0.4997359915555563,-0.8455114925493318,-0.8102817204468415,-1.0345863383413827,-0.8477855924101834,1.4000711106892727,0.1806504577879599,-0.8327069432603375,-0.9088383838774082,-0.1147965903701161,-0.1379969504691359,-0.1757305208400778,-0.158666170193951,-0.2301376705942856,-0.1762179793689187,0.0352398972335615,0.4886751749723877,-0.3225790056997349,-0.2551560562625249,-0.0016845810442326,-0.899230975845905,2017,0.0,1.0,1.0,1797000.0,167000000.0,0.0107604790419161,2,0.0143905191873589,0
142,142,142,James White,NWE,RB,0.4291113509503846,-0.1786926430622088,0.2526241209985543,-0.4997359915555563,-0.8800581085724178,-0.837296408125987,-1.0345863383413827,-0.8988570136397125,-1.1578001534661744,0.2927328586053075,-1.0107544381483995,-0.9088383838774082,-1.3403491551490117,1.514472861477733,1.6080783070972366,0.2848577509576538,1.3056776989564784,-0.203280026200574,1.5505554782767073,1.8856634868048088,-0.1687428070481053,-0.1160976225579804,1.5919290867997864,-0.899230975845905,2017,0.0,1.0,3.0,12000000.0,167000000.0,0.0239520958083832,0,0.0225733634311512,2
143,143,143,Paul Perkins,NYG,RB,0.4611345860959357,-0.8851519295872179,-0.5235102266476064,-0.4997359915555563,-0.9030891859211418,-1.0561153783270658,-1.0345863383413827,-1.0520712773283,-0.9843851525064832,-1.7247503561069464,-1.176380014788457,-0.9088383838774082,0.7107492345156675,-0.8140073280837642,-0.7703334634858494,0.4373190988535184,-0.84110071906521,-0.7174589160020262,-0.7224178932880113,-0.908313136860034,-0.98920253319013,-0.5054612369307051,-0.7984914149662422,-0.899230975845905,2017,1.0,0.0,4.0,2592548.0,167000000.0,0.0038810598802395,0,0.0,2
144,144,144,Terrance West,BAL,RB,0.5091694388142624,0.1745370002002957,-2.075778921939928,-0.4997359915555563,-0.9261202632698656,-0.9264448774671672,-0.368375438651856,-0.5924284862625377,-1.027738902746406,-0.2676791454814297,-0.373095968084177,-0.2001112037895211,1.7660861652974942,-1.0393441206219736,-1.0676349348087353,-1.6416992815446323,-0.9700195274581572,0.82507775340233,-0.7224178932880113,-0.7918974442073322,-0.7840876016546237,-0.1717209960397982,-1.015802369672245,-0.1897459857289524,2017,0.0,1.0,1.0,1797000.0,167000000.0,0.0107604790419161,0,0.0,0
145,145,145,Jeremy Hill,CIN,RB,0.5411926739598135,-0.1786926430622088,-1.558356023509154,0.1013615454570232,-0.9491513406185896,-0.9858771903612876,-1.0345863383413827,-0.8988570136397125,-1.027738902746406,-0.7160087487508194,-0.8285663038443359,-0.2001112037895211,1.2299069182067277,-1.0393441206219736,-0.9685344443677733,1.8233313524522856,-1.0092556865342717,-1.204575758971823,-0.7224178932880113,-0.908313136860034,-1.0404812660740064,-0.6723313573761583,-0.870928399868243,-0.1897459857289524,2017,1.0,0.0,4.0,3753602.0,167000000.0,0.0056191646706586,0,0.0,0
146,146,146,Robert Turbin,IND,RB,0.909459878133651,0.8809962867253048,-1.8170674727245408,-1.100833528568136,-1.1103688820596578,-1.1560697227399044,-0.7014808884966194,-0.7456427499511251,-1.2878614041859429,-1.6126679552895995,-1.1515361782924485,-0.9088383838774082,0.6171306358172797,-0.7764511959940626,-0.7207832182653685,0.5620602016774072,-0.7850490632421894,-0.6092107286754046,-0.7224178932880113,-0.6754817515546303,-0.7328088687707471,-0.3664028032261606,-0.2189955357502352,-0.899230975845905,2017,0.0,1.0,2.0,2700000.0,167000000.0,0.0080838323353293,0,0.0,1
147,147,147,Andre Ellington,2TM,RB,0.9735063484247533,0.8809962867253048,-0.2647987774322195,-0.9004676828972761,-1.1449154980827436,-1.1506667852040753,-0.7014808884966194,-1.2052855410168872,-0.9843851525064832,-1.0522559512028622,-1.3254430337645091,-0.9088383838774082,-0.9743855420553136,1.026243144311613,0.7657241383490605,-0.5259594173976252,0.9693677640183548,0.2838368167692226,-0.7224178932880113,-1.0247288295127357,-0.0661853412803523,-0.0326625623352537,1.0848701924857802,-0.899230975845905,2017,0.0,1.0,1.0,905000.0,167000000.0,0.0054191616766467,0,0.0,0
148,148,148,Kenjon Barner,PHI,RB,1.085587671434182,0.8809962867253048,-0.0060873282168326,-1.100833528568136,-1.1909776527801916,-1.1452638476682462,-0.7014808884966194,-1.0520712773283,-0.8109701515467918,-0.1555967446640822,-1.333724312596512,1.2173431563862531,1.0341589391100985,-0.8891195922631673,-0.9189841991472923,-0.7754416230454029,-0.7850490632421894,0.7438916129073637,-0.7224178932880113,-0.908313136860034,-0.425136471467488,0.1620192448511085,-1.015802369672245,1.2292239945049526,2017,0.0,1.0,1.0,690000.0,167000000.0,0.0041317365269461,0,0.0,0
149,149,149,David Johnson,ARI,RB,1.3417735525985908,0.1745370002002957,-3.110624718801476,-1.100833528568136,-1.2485553461520016,-1.2371137857773409,-1.0345863383413827,-1.2052855410168872,-1.3312151544258657,-1.836832756924294,-0.5635653812202436,0.508615976298366,0.9064972136122966,-0.8515634601734657,-0.8694339539268113,-0.4843790497896615,-0.7233922418368668,0.7438916129073637,-0.7224178932880113,-0.6754817515546303,-0.3225790056997349,0.2732659918147442,3.0406687848398035,0.5197390043880001,2017,1.0,0.0,4.0,2919373.0,167000000.0,0.0043703188622754,3,0.0733634311512415,1
150,150,150,C.J. Ham,MIN,RB,1.726052374345204,-0.5319222863247134,0.7700470194293281,-1.100833528568136,-1.2946175008494496,-1.2641284734564864,-0.7014808884966194,-0.9499284348692416,-1.4612764051456342,-2.0609975585589893,-1.482787331572564,-0.9088383838774082,0.8043678332140554,-0.8891195922631673,-0.8198837087063304,0.957073693953056,-0.7177870762545647,0.3379609104325331,-0.7224178932880113,-0.6754817515546303,-0.9379238003062532,0.5791945459647421,-1.015802369672245,-0.899230975845905,2017,1.0,0.0,3.0,1470000.0,167000000.0,0.0029341317365269,0,0.002765237020316,1
151,151,151,Ezekiel Elliott,DAL,RB,-0.9911240832970082,-0.8218297864352053,0.5711339589608326,1.69619035907324,2.406366663791605,2.532568869988644,0.5713155403580504,2.628790043074924,0.2243502087698414,0.558114414604723,2.2713430118094777,3.489382826117623,-1.6095788030221962,2.000206565414588,2.143904697634683,0.641555349374984,1.720046522682574,-0.2070852121255334,0.9876364192325168,1.3089633162673284,0.777417847269934,0.0334097140500856,2.0759309813050937,3.521982373656045,2018,1.0,0.0,4.0,24956341.0,177200000.0,0.0352092847065462,6,0.079702444208289,1
152,152,152,Saquon Barkley,NYG,RB,-0.9743429272043956,-1.471275764008392,0.8532184143012438,1.9034172355211016,1.8452516413650024,2.179036112490229,1.924431293837644,1.309645013715695,1.848450633125432,0.867753233666247,1.697454387901511,-0.8589250033520303,-1.6983698708480917,2.8746890954317434,2.7436199741516547,0.0614784391295455,2.483118668070908,-0.0076876180835467,1.5649168614599738,2.1781149582688344,2.1172953829471863,0.0334097140500856,2.4834255137016004,-0.8410704175895033,2018,1.0,0.0,4.0,31194751.0,177200000.0,0.0440106532167042,0,0.0414382983528161,3
153,153,153,David Johnson,ARI,RB,-0.9575617711117834,0.4770621687111681,0.8532184143012438,1.9034172355211016,1.8061040816608207,1.1574099549948105,0.8419386910539691,1.3646093899389962,0.7510854815338166,-0.5772279219541989,0.7519832017509754,1.3152289113827964,-1.165623463892719,1.36116163963282,0.987310950066237,-0.8627118924479347,1.120489837020312,0.3911075700004268,0.9876364192325168,1.3089633162673284,0.9184575878675396,-0.0179422538417121,0.7176158733167393,1.340455978033271,2018,0.0,1.0,3.0,39000000.0,177200000.0,0.0733634311512415,0,0.0690754516471838,2
154,154,154,Todd Gurley,LAR,RB,-0.940780615019171,-0.497106797648612,0.2890495036204213,1.488963482625378,1.7800057085246996,2.023147652490928,3.5481701980131555,2.408932538181719,0.0048771784515184,0.7645402939790726,2.0153639133757086,-0.1342070317737546,-1.3343264927619205,1.5293313569438116,1.372842199255719,-0.174485049783854,1.784461703786784,0.750023239276003,1.5649168614599738,1.7435391372680813,2.0467755126483835,0.6496333287516611,1.4646891827103343,-0.1138949523819118,2018,0.0,1.0,4.0,57500000.0,177200000.0,0.0811230248306997,0,0.0763815090329436,3
155,155,155,Adrian Peterson,WAS,RB,-0.9239994589265588,2.4254001014307285,0.8532184143012438,1.9034172355211016,1.714759775684397,1.4413496499935372,0.8419386910539691,1.1447518850457914,2.3751859058894067,0.0420497161688494,1.0120909953207733,1.3152289113827964,0.0330559517568694,-0.3205355334770945,-0.2977932138987029,0.2286192437765368,-0.0588034785798394,0.989300352126387,-0.1669244652223972,-0.1034081019851188,1.7646960314531726,1.0604490718860446,-0.50486772387278,1.340455978033271,2018,0.0,1.0,1.0,1015000.0,177200000.0,0.0057279909706546,2,0.0133634431455897,0
156,156,156,Jordan Howard,CHI,RB,-0.9072183028339462,-0.497106797648612,0.8532184143012438,1.69619035907324,1.7017105891163364,1.1434913424948727,1.3831849924458062,1.4745381423855983,0.268244814833506,-0.4740149822670241,0.7354684212068613,0.5905109398045209,0.0064186314091007,-0.3205355334770945,-0.2977932138987029,0.2286192437765368,-0.3709693562387031,-0.246964730933931,-0.7442049074498542,-0.3206960124854953,-0.6329795587061211,-0.1719981575171063,-0.50486772387278,0.6132805128256795,2018,1.0,0.0,4.0,2588022.0,177200000.0,0.0036512725733634,0,0.003437861317747,1
157,157,157,Joe Mixon,CIN,RB,-0.8736559906487215,-1.1465527752217988,0.2890495036204213,1.2817366061775162,1.53207116373155,1.7920986849919645,1.1125618417498877,1.859288775948707,0.6632962694064873,0.7645402939790726,1.7676422052139962,-0.8589250033520303,-1.0590741825016443,0.654848826926656,0.687453311807751,0.3564328002712943,0.377237747356351,-0.4064828061675202,-0.1669244652223972,0.4398116742658223,-0.4214199478097128,-0.2747020933007019,0.7176158733167393,-0.8410704175895033,2018,1.0,0.0,4.0,5450174.0,177200000.0,0.0076892974040632,0,0.0072398698193411,2
158,158,158,Peyton Barber,TAM,RB,-0.8568748345561091,-0.497106797648612,0.8532184143012438,1.9034172355211016,1.4929236040273683,0.9653331024956716,0.3006923896621318,0.8149656277059842,-0.3462796700577983,-0.4740149822670241,0.5703206157657197,-0.1342070317737546,-0.0468560092864365,-0.2196337030904997,-0.2977932138987029,-0.548093907230069,-0.633585094586636,-1.3237117387606594,-0.1669244652223972,-0.6466278782360602,-1.197138521096543,-1.4044453869202569,-0.50486772387278,-0.1138949523819118,2018,0.0,1.0,1.0,630000.0,177200000.0,0.0035553047404063,1,0.0112911795961742,0
159,159,159,Christian McCaffrey,CAR,RB,-0.8400936784634967,-1.1465527752217988,0.8532184143012438,1.9034172355211016,1.297185805506461,1.597238109992838,0.8419386910539691,1.4745381423855983,1.014453117915804,0.867753233666247,1.156595325081772,2.039946882961072,-1.7427654047610397,2.9755909258183384,3.4290088615996224,1.1528095753540155,3.2065507020104964,0.0720714195332477,2.719477745914888,3.373198466020905,0.777417847269934,0.5469293929680652,3.1625830676957776,2.0676314432408622,2018,1.0,0.0,4.0,17241304.0,177200000.0,0.0243246388261851,0,0.0229029011689691,2
160,160,160,James Conner,PIT,RB,-0.8233125223708843,-0.8218297864352053,0.0069650482800101,1.0745097297296544,1.2449890592342183,1.2492727974943985,2.1950544445335622,1.639431271055502,-0.2584904579304691,0.3516885352303734,1.4125744235155415,2.039946882961072,-1.2810518520663832,1.1929919223218286,1.201494977393727,0.287610116004886,1.3731955475060589,0.4309870888088239,-0.1669244652223972,1.0916754057669518,0.1427390145807092,0.5469293929680652,1.4646891827103343,2.0676314432408622,2018,1.0,0.0,4.0,3161523.0,177200000.0,0.0044603879796839,0,0.0041996851753453,2
161,161,161,Derrick Henry,TEN,RB,-0.8065313662782719,-0.497106797648612,0.8532184143012438,1.0745097297296544,1.2449890592342183,1.488672932493325,2.1950544445335622,1.309645013715695,2.770237360462388,0.7645402939790726,1.0575066418170875,-0.1342070317737546,0.3349455823649139,-0.589607081174681,-0.5119772412261929,0.8578552142122667,-0.5988999970689846,-0.5261213625927125,-0.7442049074498542,-0.6466278782360602,-0.4214199478097128,-0.2233501254089041,-0.776530745470451,-0.1138949523819118,2018,1.0,0.0,4.0,5407928.0,177200000.0,0.0076296952595936,0,0.007183751328374,1
162,162,162,Lamar Miller,HOU,RB,-0.7897502101856595,0.4770621687111681,0.2890495036204213,1.488963482625378,1.179743126393916,1.2492727974943985,0.3006923896621318,0.5401437465894784,2.682448148335059,0.4549014749175477,1.1937535813060292,-0.1342070317737546,-0.2954709991989437,-0.0178300423173099,-0.0836091865712129,-0.3121304183166694,-0.2817791054790278,-0.5660008814011097,-0.1669244652223972,-0.2120520572353071,-0.7740192993037266,-0.6341658685432876,-0.1652889468756913,-0.1138949523819118,2018,0.0,1.0,4.0,26000000.0,177200000.0,0.0366817155756207,0,0.0,1
163,163,163,Sony Michel,NWE,RB,-0.7729690540930472,-0.8218297864352053,0.0069650482800101,0.2456022239382067,1.1666939398258551,1.1323564524949228,0.5713155403580504,1.5295025186088995,-0.0829120336758107,0.3516885352303734,1.2804561791626283,-0.1342070317737546,1.0807905521024357,-0.825044685410069,-0.8546716849501769,-1.0790117572852167,-0.8416956796925451,-0.3267237685507257,-0.7442049074498542,-0.7552718334862484,-0.9855789102001348,-0.7368698043268836,-1.0481937670681218,-0.1138949523819118,2018,1.0,0.0,4.0,9626695.0,177200000.0,0.0135816803047404,0,0.0127878520191285,3
164,164,164,Marlon Mack,IND,RB,-0.7561878980004347,-1.1465527752217988,-0.275119407060401,0.6600559768339305,0.984005327873008,1.06833083499521,1.3831849924458062,1.309645013715695,0.5755070572791582,0.558114414604723,1.4497326797397987,0.5905109398045209,0.1928798738434811,-0.3205355334770945,-0.4263036302951969,-0.902039140600167,-0.5790799413446123,-0.7255189566346992,-0.1669244652223972,-0.7552718334862484,0.1427390145807092,-0.9936296437858734,-0.4369519684733623,0.6132805128256795,2018,1.0,0.0,4.0,2819648.0,177200000.0,0.0039780586907449,0,0.0037455472901168,2
165,165,165,Alvin Kamara,NOR,RB,-0.7394067419078224,-0.8218297864352053,0.5711339589608326,1.2817366061775162,0.9709561413049476,0.998737772495522,2.7363007459254,1.694395647278803,0.5755070572791582,0.4549014749175477,0.756111896887004,-0.1342070317737546,-1.6450952301525543,2.3365460000365705,2.3152519194966747,0.2482828678526522,2.4236585008977904,0.3512280511920295,1.5649168614599738,2.2867589135190225,1.059497328465145,0.4442254571844691,2.2796782475033472,-0.1138949523819118,2018,1.0,0.0,4.0,3857772.0,177200000.0,0.0054426805869074,0,0.0051245642933049,2
166,166,166,Nick Chubb,CLE,RB,-0.72262558581521,-0.8218297864352053,0.8532184143012438,0.4528291003860686,0.9448577681688264,1.3132984149941114,1.1125618417498877,1.1447518850457914,2.462975118016736,1.0741791130405969,0.8964875315119742,-0.8589250033520303,-0.0202186889386678,-0.2196337030904997,-0.2977932138987029,-0.548093907230069,-0.3511493005143308,-0.1672056933171362,0.4103559770050597,-0.5379839229858718,-0.2098603369133045,-0.4287579969760961,-0.50486772387278,-0.8410704175895033,2018,1.0,0.0,4.0,7383095.0,177200000.0,0.0104163304176072,0,0.0098075119553666,3
167,167,167,Phillip Lindsay,DEN,RB,-0.7058444297225976,-0.497106797648612,0.5711339589608326,0.2456022239382067,0.9448577681688264,1.4274310374935997,1.3831849924458062,1.2546806374923938,1.2778207542977915,1.2806049924149463,1.1772388007619148,-0.8589250033520303,-0.7571845518936,0.3857772792290696,0.344758868083767,-0.0073442451368628,0.1047119811462319,-0.4064828061675202,-0.1669244652223972,0.2225237637654459,0.1427390145807092,-0.4287579969760961,0.1742898301213971,-0.8410704175895033,2018,1.0,0.0,3.0,1725000.0,177200000.0,0.0032449209932279,0,0.0030552603613177,2
168,168,168,Melvin Gordon,LAC,RB,-0.6722821175373728,-0.1723838088620186,-0.275119407060401,1.0745097297296544,0.7230215965117976,1.004305217495497,1.6538081431417249,1.1447518850457914,-0.0829120336758107,0.9709661733534212,1.371287472155256,-0.1342070317737546,-1.1745025706753085,1.024822205010837,0.987310950066237,0.1204693113578947,1.3385104499884073,0.750023239276003,1.5649168614599738,1.20031936101714,2.751974215636411,0.7523372645352572,1.4646891827103343,-0.1138949523819118,2018,1.0,0.0,4.0,10669773.0,177200000.0,0.0150532914785553,0,0.0141734497874601,0
169,169,169,Carlos Hyde,2TM,RB,-0.6555009614447604,0.8017851574977615,0.2890495036204213,0.0383753474903447,0.6838740368076162,0.1302163524994162,0.3006923896621318,0.0454643605797677,-0.6096473064397859,-0.8868667410157234,0.0088180772658384,0.5905109398045209,0.7345053875814433,-0.6568749680990775,-0.7261612685536829,-1.1871616897038582,-0.9259309165211276,-1.842145483269825,-0.7442049074498542,-1.081203699236813,-1.267658391395346,-1.9693170337300343,-0.9123622562692864,0.6132805128256795,2018,0.0,1.0,3.0,15250000.0,177200000.0,0.0286869826937547,1,0.0148777895855472,2
170,170,170,Doug Martin,OAK,RB,-0.638719805352148,1.126508146284355,0.8532184143012438,0.4528291003860686,0.6838740368076162,0.5533421724975189,0.0300692389662131,0.5951081228127796,-0.3023850639941337,0.0420497161688494,0.1904806632510943,1.3152289113827964,0.1484843399305334,-0.3878034204014912,-0.3834668248296989,0.0418148150534286,-0.5146647602404023,-0.605880400209507,-0.7442049074498542,-0.4293399677356836,-0.2803802072121073,-0.5828139006514899,-0.6406992346716154,1.340455978033271,2018,0.0,1.0,1.0,1475000.0,177200000.0,0.008323927765237,0,0.0,0
171,171,171,Tevin Coleman,ATL,RB,-0.6219386492595357,-0.1723838088620186,0.8532184143012438,1.488963482625378,0.6186281039673135,0.7676888049965579,0.0300692389662131,0.5401437465894784,1.2778207542977915,0.6613273542918974,0.3886580297804641,0.5905109398045209,-0.6506352705025255,0.2848754488424747,0.216248451687273,-0.1843168618219118,0.2781374687344896,0.2714690135752344,2.1421973036874307,0.5484556295160106,0.8479377175687368,0.1874656177254794,-0.0294574360768558,0.6132805128256795,2018,1.0,0.0,4.0,3219372.0,177200000.0,0.0045420033860045,2,0.0225823591923485,0
172,172,172,LeSean McCoy,BUF,RB,-0.6051574931669232,1.4512311350709484,0.2890495036204213,1.2817366061775162,0.5403329845589504,-0.0284558299998722,-0.2405539117297054,-0.2293575205367382,-0.3462796700577983,-0.9900796807028978,-0.1604584233113314,-0.8589250033520303,-0.7039099111980628,0.3521433357668713,0.301922062618269,-0.066335117365212,0.0898469393529527,-0.366603287359123,-0.7442049074498542,0.0052358532650693,-0.2098603369133045,-0.3774060290842979,0.2422055855208149,-0.8410704175895033,2018,0.0,1.0,5.0,40000000.0,177200000.0,0.0451467268623024,1,0.0159404888416578,1
173,173,173,Frank Gore,MIA,RB,-0.5883763370743109,3.074846079003915,0.2890495036204213,1.488963482625378,0.4750870517186478,0.5505584499975315,-1.0524233638174614,-0.0644643918668346,0.1365609966425122,0.4549014749175477,0.4547171519569207,-0.1342070317737546,0.5480441451470629,-0.6568749680990775,-0.6404876576226869,0.0418148150534286,-0.4750246487916577,0.9494208333179898,-0.1669244652223972,-0.2120520572353071,-0.2098603369133045,0.9577451361024488,-0.776530745470451,-0.1138949523819118,2018,0.0,1.0,1.0,1105000.0,177200000.0,0.0062358916478555,1,0.0106269925611052,0
174,174,174,Dion Lewis,TEN,RB,-0.5715951809816985,0.8017851574977615,0.8532184143012438,0.0383753474903447,0.4620378651505872,-0.0201046624999097,-0.7818002131215427,-0.2293575205367382,0.0048771784515184,-0.8868667410157234,-0.3421210092965874,-0.1342070317737546,-1.3254473859793308,1.0584561484730357,1.372842199255719,1.329782192039065,0.8925591961900308,-0.4463623249759177,-0.1669244652223972,0.3311677190156341,0.7068979769711313,0.0334097140500856,1.1251104057132455,-0.1138949523819118,2018,0.0,1.0,4.0,19800000.0,177200000.0,0.0279345372460496,0,0.0263018065887353,3
175,175,175,LeGarrette Blount,DET,RB,-0.554814024889086,2.100677112644135,0.8532184143012438,0.2456022239382067,0.4489886785825268,-0.295693189998674,0.3006923896621318,-0.0644643918668346,-0.3901742761214629,-1.5061443791387714,-0.5981001077303566,0.5905109398045209,0.6989889604510852,-0.6905089115612758,-0.7261612685536829,-0.7742255841054094,-0.7574604428639629,-0.4862418437843149,-0.7442049074498542,-0.6466278782360602,-0.2803802072121073,-0.7368698043268836,-0.980278011668704,0.6132805128256795,2018,0.0,1.0,1.0,2000000.0,177200000.0,0.0112866817155756,0,0.0,0
176,176,176,Matt Breida,SFO,RB,-0.5380328687964737,-0.8218297864352053,0.2890495036204213,1.2817366061775162,0.4359394920144662,0.8066609199963831,-0.2405539117297054,0.5401437465894784,1.3217153603614564,1.177392052727771,0.7230823357987758,-0.1342070317737546,-0.4730531348507346,-0.1523658161661031,0.002064424359783,1.2314640716584817,0.2038122597680934,0.7101437204676051,0.4103559770050597,0.2225237637654459,-0.068820596315699,1.2658569434532367,-0.0973731914762736,-0.1138949523819118,2018,1.0,0.0,3.0,1670000.0,177200000.0,0.0031414597441685,0,0.0029578462628409,1
177,177,177,Alfred Blue,HOU,RB,-0.5212517127038613,0.4770621687111681,0.8532184143012438,-0.9977590347489648,0.3967919323102847,-0.070211667499685,-0.5111770624256241,-0.0644643918668346,-0.8291203367581089,-0.8868667410157234,-0.3875366557929012,-0.8589250033520303,-0.0379769025038469,-0.2869015900148963,-0.2977932138987029,-0.0466714932890965,-0.3263742308588654,-0.0874466557003414,-0.7442049074498542,-0.6466278782360602,0.0722191442819064,-0.1206461896253081,-0.50486772387278,-0.8410704175895033,2018,0.0,1.0,1.0,880000.0,177200000.0,0.0049661399548532,0,0.0,0
178,178,178,Isaiah Crowell,NYJ,RB,-0.4876894005186366,-0.1723838088620186,0.0069650482800101,-0.1688515289575171,0.305447626333861,0.4475607174979933,0.5713155403580504,-0.0095000156435334,1.8045560270617669,0.6613273542918974,0.5001327984532348,-0.8589250033520303,-0.1178888635471528,-0.253267646552698,-0.2549564084332049,0.0418148150534286,-0.3362842587210516,-0.2868442497423282,-0.7442049074498542,-0.3206960124854953,-0.4214199478097128,-0.2747020933007019,-0.3011204576745268,-0.8410704175895033,2018,0.0,1.0,3.0,12000000.0,177200000.0,0.0225733634311512,0,0.0,2
179,179,179,Latavius Murray,MIN,RB,-0.4709082444260241,0.8017851574977615,0.8532184143012438,-0.1688515289575171,0.2663000666296795,0.1497024099993288,0.5713155403580504,-0.174393144313437,0.0926663905788476,-0.0611632235183258,-0.1852305941275027,-0.8589250033520303,-0.1445261838949214,-0.3205355334770945,-0.2121196029677069,0.9856687707070244,-0.3907894119630754,-0.605880400209507,-0.7442049074498542,-0.3206960124854953,-0.7740192993037266,-0.2747020933007019,-0.4369519684733623,-0.8410704175895033,2018,0.0,1.0,3.0,15000000.0,177200000.0,0.028216704288939,4,0.0191285866099893,2
180,180,180,Mark Ingram,NOR,RB,-0.4541270883334117,1.126508146284355,-0.275119407060401,-0.1688515289575171,0.2402016934935584,0.3362118174984926,0.5713155403580504,0.430214994142876,0.0926663905788476,0.558114414604723,0.5455484449495485,1.3152289113827964,-0.1001306499819737,-0.2869015900148963,-0.2549564084332049,0.3171055521190606,-0.2470940079613763,0.0720714195332477,-0.1669244652223972,-0.5379839229858718,0.0722191442819064,0.1874656177254794,-0.1652889468756913,1.340455978033271,2018,0.0,1.0,4.0,16000000.0,177200000.0,0.0225733634311512,3,0.026567481402763,0
181,181,181,Gus Edwards,BAL,RB,-0.4373459322407994,-0.8218297864352053,-0.5572038624008122,-0.1688515289575171,0.2271525069254979,0.5394235599975814,-0.5111770624256241,0.5951081228127796,0.3121394208971706,1.0741791130405969,1.0203483855928304,-0.8589250033520303,1.8266355218399573,-1.1277501765698537,-1.068855712277667,2.499767824568002,-0.9903460976253374,0.8297822768927975,-0.7442049074498542,-0.9725597439866248,-0.9855789102001348,2.087488429722004,-1.2519410332663752,-0.8410704175895033,2018,0.0,1.0,1.0,480000.0,177200000.0,0.0027088036117381,1,0.0030286928799149,0
182,182,182,Dalvin Cook,MIN,RB,-0.420564776148187,-0.8218297864352053,-0.5572038624008122,0.6600559768339305,0.1749557606532558,0.252700142498867,-0.5111770624256241,-0.2293575205367382,1.4972937846161147,0.4549014749175477,0.6322510428061479,0.5905109398045209,-0.9614040078931596,0.4530451661534662,0.558942895411257,0.6907144095652755,0.4218328727361887,-0.127326174508739,0.4103559770050597,0.5484556295160106,0.0016992739831037,0.1361136498336816,1.057194650313828,0.6132805128256795,2018,1.0,0.0,4.0,6353334.0,177200000.0,0.0089635073363431,0,0.008439604144527,2
183,183,183,Leonard Fournette,JAX,RB,-0.4037836200555746,-0.8218297864352053,-1.403457228422046,0.2456022239382067,0.1749557606532558,-0.2372350174989361,0.3006923896621318,-0.174393144313437,-0.4779634882487921,-0.8868667410157234,0.5909640914458625,-0.8589250033520303,-0.1622843974601005,-0.3205355334770945,-0.2121196029677069,0.9856687707070244,-0.1727687989949801,0.19170997595844,-0.1669244652223972,0.0052358532650693,0.2837787551783147,0.5982813608598629,0.5138686071184858,-0.8410704175895033,2018,1.0,0.0,4.0,27150842.0,177200000.0,0.0383053639954853,0,0.0360664744952178,2
184,184,184,Aaron Jones,GNB,RB,-0.3870024639629622,-0.497106797648612,-0.275119407060401,0.2456022239382067,0.1749557606532558,0.5672607849974566,1.1125618417498877,0.8149656277059842,1.365609966425121,1.3838179321021205,0.8304284093355179,-0.1342070317737546,-0.3842620670248391,-0.0178300423173099,-0.0407723811057149,-0.0270078692129796,-0.0687135064420256,-0.0076876180835467,-0.1669244652223972,0.2225237637654459,-0.2098603369133045,-0.0179422538417121,0.1063740747219797,-0.1138949523819118,2018,1.0,0.0,4.0,2601937.0,177200000.0,0.0036709043453724,0,0.003456345642933,2
